Player ID,Date,Chase,MoM,H,H_2,F,F_2,R,B,4s,6s,SR,R_2,B_2,4s_2,6s_2,SR_2,Result Label,Rating,Wicket2_0,Wicket2_1,Wicket2_2,Wicket2_3,Wicket2_4,Wicket2_5,Wicket2_6
380,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.05,0.03171641791044776,0.06976744186046512,0.0,0.220575008392334,0.06639004149377593,0.05905511811023622,0.08108108108108109,0.0,0.1333250045776367,1,0.14032052936989242,0,1,0,0,0,0,0
216,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.12333333333333334,0.23880597014925373,0.046511627906976744,0.0,0.07224999904632569,0.13692946058091288,0.2047244094488189,0.0,0.0,0.07932499885559083,1,0.23597333068752027,0,1,0,0,0,0,0
129,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.24000000000000002,0.1884328358208955,0.27906976744186046,0.0,0.17819999694824218,0.1037344398340249,0.18700787401574803,0.08108108108108109,0.0,0.06577499866485596,1,0.29671348277414494,0,0,1,0,0,0,0
70,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.16977611940298507,0.046511627906976744,0.0,0.09614999771118164,0.06224066390041494,0.14173228346456693,0.02702702702702703,0.0,0.05207499980926514,1,0.17894075633496828,0,0,1,0,0,0,0
247,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.07666666666666667,0.07649253731343283,0.06976744186046512,0.0,0.14022500038146973,0.0954356846473029,0.0826771653543307,0.10810810810810811,0.0,0.13689999580383302,1,0.17739977082441127,0,0,1,0,0,0,0
474,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.14,0.12686567164179105,0.13953488372093023,0.0,0.154399995803833,0.049792531120331954,0.07283464566929133,0.02702702702702703,0.0,0.08107500076293946,1,0.18874164669840168,0,1,0,0,0,0,0
523,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.07462686567164178,0.023255813953488372,0.0,0.05625,0.02074688796680498,0.07874015748031496,0.02702702702702703,0.0,0.03125,1,0.08771032157676349,0,1,0,0,0,0,0
360,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,0.04477611940298507,0.046511627906976744,0.0,0.11457500457763672,0.008298755186721992,0.007874015748031496,0.0,0.0,0.125,1,0.08746517041181297,0,1,0,0,0,0,0
114,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018656716417910447,0.0,0.0,0.0,0.06639004149377593,0.031496062992125984,0.08108108108108109,0.0,0.25,1,0.12772302904564314,0,0,1,0,0,0,0
377,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.25,0.166044776119403,0.27906976744186046,0.0,0.21065000534057618,0.08713692946058091,0.04330708661417323,0.10810810810810811,0.0,0.23862499237060547,1,0.2972277255651862,0,0,1,0,0,0,0
50,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.060000000000000005,0.046641791044776115,0.046511627906976744,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1,0.0965,0,0,0,1,0,0,0
447,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.15333333333333335,0.15485074626865672,0.18604651162790697,0.0,0.1385499954223633,0.049792531120331954,0.045275590551181105,0.05405405405405406,0.0,0.13042499542236327,1,0.22391247988868385,0,0,0,0,1,0,0
280,2010-09-13,1,0.0,1.0,0.0,0.0,0.0,0.35000000000000003,0.35261194029850745,0.3023255813953488,0.0,0.13887499809265136,0.0,0.0,0.0,0.0,0.0,1,0.37347187495231626,0,0,0,1,0,0,0
127,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.022388059701492536,0.023255813953488372,0.0,0.20832500457763672,0.012448132780082988,0.013779527559055118,0.0,0.0,0.10712499618530273,1,0.08993327629846491,0,1,0,0,0,0,0
472,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.23,0.13805970149253732,0.2558139534883721,0.06666666666666667,0.23309999465942383,0.008298755186721992,0.007874015748031496,0.0,0.0,0.125,1,0.225761628497191,0,1,0,0,0,0,0
322,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.13,0.10074626865671642,0.06976744186046512,0.06666666666666667,0.1805500030517578,0.024896265560165977,0.031496062992125984,0.0,0.0,0.09375,1,0.19028488596841014,0,0,0,0,1,0,0
73,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0018656716417910447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.05,0,0,0,1,0,0,0
28,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.08666666666666667,0.10634328358208955,0.046511627906976744,0.0,0.11402500152587891,0.0,0.0,0.0,0.0,0.0,1,0.11351729170481363,0,0,0,1,0,0,0
429,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,0.03731343283582089,0.023255813953488372,0.0,0.1375,0.0,0.0,0.0,0.0,0.0,1,0.07910416666666666,0,0,0,1,0,0,0
80,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.03171641791044776,0.046511627906976744,0.0,0.13234999656677246,0.03734439834024896,0.02952755905511811,0.02702702702702703,0.0,0.15,1,0.10419982875234358,0,0,1,0,0,0,0
17,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.11,0.08582089552238806,0.11627906976744186,0.0,0.17932500839233398,0.2821576763485477,0.2421259842519685,0.24324324324324326,0.0,0.1381999969482422,1,0.3324484985774978,0,1,0,0,0,0,0
403,2010-09-07,0,0.0,0.0,1.0,0.0,0.0,0.10666666666666667,0.14365671641791045,0.13953488372093023,0.0,0.10387499809265137,0.43568464730290457,0.39763779527559057,0.43243243243243246,0.125,0.12994999885559083,1,0.510491544702406,0,0,1,0,0,0,0
381,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.08768656716417911,0.023255813953488372,0.0,0.05317500114440918,0.008298755186721992,0.025590551181102362,0.0,0.0,0.03845000028610229,1,0.08143308699980151,0,1,0,0,0,0,0
589,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.055970149253731345,0.06976744186046512,0.0,0.1333250045776367,0.0,0.001968503937007874,0.0,0.0,0.0,1,0.09066645844777427,0,1,0,0,0,0,0
277,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.14,0.10820895522388059,0.16279069767441862,0.0,0.18102500915527345,0.26556016597510373,0.24015748031496062,0.21621621621621623,0.0,0.13112500190734863,1,0.3416958664591382,0,0,1,0,0,0,0
120,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.054104477611940295,0.11627906976744186,0.0,0.24137500762939454,0.049792531120331954,0.025590551181102362,0.05405405405405406,0.0,0.23075000762939454,1,0.1869912304990354,0,0,1,0,0,0,0
416,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0,0.24066390041493776,0.18503937007874016,0.21621621621621623,0.0,0.15425000190734864,1,0.22232098033814016,0,1,0,0,0,0,0
380,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005597014925373134,0.0,0.0,0.0,0.02074688796680498,0.06496062992125984,0.0,0.0,0.037874999046325686,1,0.06546969655292163,0,1,0,0,0,0,0
216,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.01,0.013059701492537313,0.0,0.0,0.10712499618530273,0.024896265560165977,0.05511811023622047,0.02702702702702703,0.0,0.053550000190734866,1,0.07844426080151712,0,0,1,0,0,0,0
129,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.008298755186721992,0.021653543307086614,0.0,0.0,0.04545000076293945,1,0.05694537864977888,0,1,0,0,0,0,0
70,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.22,0.2947761194029851,0.18604651162790697,0.0,0.10442500114440918,0.39834024896265563,0.38779527559055116,0.3783783783783784,0.0,0.12182499885559082,1,0.4884944242738589,0,0,1,0,0,0,0
247,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.08,0.048507462686567165,0.09302325581395349,0.0,0.23075000762939454,0.0912863070539419,0.07480314960629922,0.08108108108108109,0.0,0.1447249984741211,1,0.1792872900903472,0,1,0,0,0,0,0
474,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.10333333333333335,0.09888059701492537,0.09302325581395349,0.0,0.146225004196167,0.09958506224066391,0.20275590551181102,0.05405405405405406,0.0,0.05824999809265137,1,0.2221547519590185,0,0,0,0,1,0,0
523,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.01,0.009328358208955223,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1,0.06075,0,0,0,1,0,0,0
360,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.0,0.018656716417910446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.05,0,0,0,1,0,0,0
427,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.12666666666666668,0.11753731343283581,0.11627906976744186,0.0,0.15077500343322756,0.0,0.0,0.0,0.0,0.0,1,0.16743604175249735,0,0,0,1,0,0,0
114,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.0,0.013059701492537313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.05,0,0,0,1,0,0,0
414,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.023333333333333334,0.06902985074626866,0.0,0.0,0.047274999618530274,0.004149377593360996,0.047244094488188976,0.0,0.0,0.010399999618530274,0,0.02067977262961254,0,0,1,0,0,0,0
298,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.043333333333333335,0.11753731343283581,0.046511627906976744,0.0,0.051574997901916504,0.03319502074688797,0.04133858267716535,0.05405405405405406,0.0,0.09522500038146973,0,0.05723984781323956,0,0,1,0,0,0,0
357,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.24666666666666667,0.32276119402985076,0.13953488372093023,0.0,0.10692500114440918,0.03734439834024896,0.03543307086614173,0.02702702702702703,0.0,0.125,0,0.20460587053345114,0,0,1,0,0,0,0
286,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0,0.024896265560165977,0.0531496062992126,0.02702702702702703,0.0,0.055549998283386234,0,0.01881613584920084,0,1,0,0,0,0,0
529,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.05,0.03917910447761194,0.046511627906976744,0.0,0.17854999542236327,0.2572614107883817,0.11811023622047244,0.21621621621621623,0.25,0.25832500457763674,0,0.2260048625518672,0,0,1,0,0,0,0
173,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.1366666666666667,0.08395522388059701,0.16279069767441862,0.0,0.2277750015258789,0.03734439834024896,0.023622047244094488,0.05405405405405406,0.0,0.1875,0,0.13218962054298794,0,0,1,0,0,0,0
145,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.08022388059701492,0.09302325581395349,0.0,0.15697500228881836,0.04564315352697095,0.045275590551181105,0.05405405405405406,0.0,0.11954999923706056,0,0.10186333250702664,0,1,0,0,0,0,0
598,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.08208955223880597,0.13953488372093023,0.0,0.1534000015258789,0.07468879668049792,0.10039370078740158,0.08108108108108109,0.0,0.08822500228881835,0,0.14632278277171598,0,0,0,0,1,0,0
249,2010-09-13,0,0.0,1.0,0.0,0.0,0.0,0.3466666666666667,0.3656716417910448,0.3023255813953488,0.0,0.13265000343322755,0.0,0.0,0.0,0.0,0.0,0,0.32098291675249735,0,0,0,1,0,0,0
146,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.2126865671641791,0.09302325581395349,0.0,0.08770000457763671,0.0,0.0,0.0,0.0,0.0,0,0.09552583344777424,0,0,0,1,0,0,0
302,2010-09-13,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.018656716417910446,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2,0.10591666666666667,0,0,0,1,0,0,0
485,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.17333333333333334,0.19962686567164178,0.16279069767441862,0.0,0.12147500038146973,0.0,0.0,0.0,0.0,0.0,0,0.12437020834287008,0,0,0,1,0,0,0
338,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.07,0.06529850746268656,0.046511627906976744,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0,0.052750000000000005,0,0,0,1,0,0,0
118,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.026119402985074626,0.023255813953488372,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.06391666666666666,0,0,0,1,0,0,0
252,2010-09-13,0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.027985074626865673,0.023255813953488372,0.06666666666666667,0.33332500457763675,0.0,0.0,0.0,0.0,0.0,0,0.05499979178110758,0,0,0,1,0,0,0
467,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.023333333333333334,0.0708955223880597,0.023255813953488372,0.0,0.046050000190734866,0.008298755186721992,0.021653543307086614,0.0,0.0,0.04545000076293945,0,0.024429961987880586,0,1,0,0,0,0,0
584,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.07666666666666667,0.046641791044776115,0.11627906976744186,0.0,0.23,0.06639004149377593,0.04330708661417323,0.10810810810810811,0.0,0.1818000030517578,0,0.11043469578860378,0,0,1,0,0,0,0
379,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.04,0.125,0.023255813953488372,0.0,0.04477499961853027,0.0,0.03543307086614173,0.0,0.0,0.0,0,0.029119374990463253,0,1,0,0,0,0,0
533,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.18666666666666668,0.1455223880597015,0.18604651162790697,0.0,0.17947500228881835,0.08298755186721991,0.0688976377952756,0.05405405405405406,0.0,0.1428499984741211,0,0.19681607799279408,0,1,0,0,0,0,0
542,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.10333333333333335,0.0708955223880597,0.11627906976744186,0.0,0.20392499923706056,0.1908713692946058,0.19881889763779528,0.13513513513513514,0.0,0.11385000228881836,0,0.21388766687770433,0,0,1,0,0,0,0
365,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.06333333333333334,0.06716417910447761,0.06976744186046512,0.0,0.1319250011444092,0.13278008298755187,0.2125984251968504,0.08108108108108109,0.0,0.0740500020980835,0,0.14242876650568198,0,0,1,0,0,0,0
195,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.02,0.033582089552238806,0.023255813953488372,0.0,0.08332500457763672,0.0,0.005905511811023622,0.0,0.0,0.0,0,0.016083125114440915,0,0,1,0,0,0,0
512,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.09666666666666668,0.055970149253731345,0.13953488372093023,0.0,0.24165000915527343,0.0,0.021653543307086614,0.0,0.0,0.0,0,0.07370791689554851,0,1,0,0,0,0,0
197,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.11333333333333334,0.1623134328358209,0.11627906976744186,0.0,0.09770000457763672,0.0,0.007874015748031496,0.0,0.0,0.0,0,0.08177583344777425,0,1,0,0,0,0,0
535,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.14925373134328357,0.023255813953488372,0.0,0.05,0.0,0.003937007874015748,0.0,0.0,0.0,0,0.06358333333333334,0,1,0,0,0,0,0
377,2010-09-07,0,0.0,0.0,0.0,0.0,0.0,0.11,0.061567164179104475,0.11627906976744186,0.0,0.25,0.03319502074688797,0.011811023622047244,0.05405405405405406,0.0,0.33332500457763675,0,0.1148196396372625,0,0,1,0,0,0,0
50,2010-09-07,1,0.0,0.0,0.0,0.0,0.0,0.043333333333333335,0.06529850746268656,0.046511627906976744,0.0,0.09284999847412109,0.049792531120331954,0.045275590551181105,0.02702702702702703,0.0,0.13042499542236327,2,0.19576997996497783,0,0,0,0,1,0,0
