Player ID,Date,MoM,Chase,5H,5H_2,10_Haul,O,R,W,ECON,0s,4s,6s,WD,NB,O_2,R_2,W_2,ECON_2,0s_2,4s_2,6s_2,WD_2,NB_2,Result Label,Rating
185,2012-09-18,0,0,0.0,0.0,0.0,0.4022617124394184,0.3963963963963964,0.2222222222222222,0.23466666666666666,0.3890784982935154,0.44,0.1111111111111111,0.1,0.0,0.07692307692307693,0.11188811188811189,0.0,0.16666666666666666,0.06274509803921569,0.0,0.0,0.0,0.0,0,0.14336666666666667
178,2012-09-18,0,0,0.0,0.0,0.0,0.35379644588045234,0.3153153153153153,0.4444444444444444,0.212,0.3720136518771331,0.48,0.0,0.2,0.0,0.11538461538461539,0.1258741258741259,0.125,0.125,0.10588235294117647,0.1,0.0,0.0,0.0,0,0.3500916666666667
158,2012-09-18,0,0,0.0,0.0,0.0,0.3376413570274636,0.2927927927927928,0.1111111111111111,0.206,0.32764505119453924,0.36,0.1111111111111111,0.0,0.0,0.15576923076923077,0.3356643356643357,0.0,0.24458333333333332,0.12941176470588234,0.45,0.14285714285714285,0.0,0.0,0,0.07793125
166,2012-09-18,0,0,0.0,0.0,0.0,0.14378029079159935,0.17567567567567569,0.0,0.2886666666666667,0.13993174061433447,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007216666666666667
176,2012-09-18,0,0,0.0,0.0,0.0,0.4184168012924071,0.3783783783783784,0.3333333333333333,0.21533333333333332,0.3890784982935154,0.4,0.0,0.1,0.0,0.11538461538461539,0.18181818181818182,0.125,0.18041666666666667,0.10196078431372549,0.15000000000000002,0.0,0.0,0.0,0,0.28489375
103,2014-03-11,0,1,1.0,0.0,0.0,0.34248788368336025,0.18018018018018017,0.6666666666666666,0.124,0.37883959044368604,0.16,0.0,0.0,0.07142857142857142,0.44230769230769235,0.2937062937062937,0.0,0.07583333333333334,0.44313725490196076,0.05,0.0,0.125,0.1,1,0.5049958333333333
163,2014-03-11,0,1,0.0,0.0,0.0,0.2407108239095315,0.17117117117117117,0.0,0.16866666666666666,0.24232081911262798,0.32,0.0,0.0,0.0,0.40384615384615385,0.42657342657342656,0.125,0.12083333333333332,0.3686274509803922,0.30000000000000004,0.0,0.125,0.1,1,0.1072375
11,2014-03-11,0,1,0.0,0.0,0.0,0.17609046849757673,0.22522522522522523,0.0,0.30266666666666664,0.16382252559726962,0.32,0.0,0.1,0.07142857142857142,0.3653846153846154,0.3356643356643357,0.0,0.105,0.3607843137254902,0.35000000000000003,0.0,0.0,0.0,1,0.03519166666666667
40,2014-03-11,0,1,0.0,0.0,0.0,0.2407108239095315,0.15765765765765766,0.1111111111111111,0.15533333333333332,0.23208191126279865,0.12,0.0,0.0,0.0,0.75,0.6713286713286714,0.0,0.1025,0.7333333333333333,0.45,0.14285714285714285,0.0,0.0,1,0.09811249999999999
206,2014-03-11,0,1,0.0,0.0,0.0,0.4507269789983845,0.26576576576576577,0.1111111111111111,0.14,0.46075085324232085,0.08,0.0,0.1,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.09516666666666666
144,2014-03-11,0,1,0.0,0.0,0.0,0.2407108239095315,0.24324324324324323,0.1111111111111111,0.24,0.19795221843003413,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.09766666666666667
113,2014-03-11,0,1,0.0,0.0,0.0,0.48465266558966075,0.45945945945945943,0.4444444444444444,0.22533333333333333,0.4778156996587031,0.32,0.1111111111111111,0.0,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2973
76,2014-03-11,0,1,0.0,0.0,0.0,0.4991922455573506,0.3918918918918919,0.1111111111111111,0.18666666666666665,0.4539249146757679,0.16,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.09633333333333333
121,2014-03-11,0,1,0.0,0.0,0.0,0.5476575121163166,0.48648648648648646,0.1111111111111111,0.21133333333333332,0.41638225255972694,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.09695000000000001
235,2014-03-11,0,1,0.0,0.0,0.0,0.0630048465266559,0.07207207207207207,0.0,0.26666666666666666,0.04436860068259386,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.03166666666666667
84,2014-03-11,0,1,1.0,0.0,0.0,0.27302100161550885,0.22522522522522523,0.6666666666666666,0.196,0.2832764505119454,0.24,0.1111111111111111,0.0,0.07142857142857142,0.23076923076923078,0.2937062937062937,0.0,0.14583333333333331,0.2196078431372549,0.35000000000000003,0.0,0.0,0.0,0,0.4835458333333333
19,2014-03-11,0,1,0.0,0.0,0.0,0.2084006462035541,0.21621621621621623,0.1111111111111111,0.246,0.19795221843003413,0.28,0.0,0.0,0.07142857142857142,0.15384615384615385,0.18181818181818182,0.125,0.13541666666666666,0.13725490196078433,0.2,0.0,0.0,0.1,0,0.15120208333333335
77,2014-03-11,1,1,0.0,0.0,0.0,0.11147011308562198,0.15765765765765766,0.1111111111111111,0.3333333333333333,0.09556313993174062,0.16,0.1111111111111111,0.1,0.0,0.15576923076923077,0.04895104895104895,0.5,0.035416666666666666,0.1803921568627451,0.05,0.0,0.125,0.0,0,0.37588541666666664
247,2014-03-11,0,1,0.0,0.0,0.0,0.09531502423263329,0.22072072072072071,0.1111111111111111,0.544,0.06484641638225257,0.2,0.3333333333333333,0.0,0.0,0.09615384615384616,0.0979020979020979,0.0,0.11666666666666665,0.09803921568627451,0.15000000000000002,0.0,0.0,0.0,0,0.08318333333333333
45,2014-03-11,0,1,0.0,0.0,0.0,0.6284329563812602,0.6531531531531531,0.4444444444444444,0.24733333333333332,0.6177474402730375,0.92,0.1111111111111111,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27285
123,2014-03-11,0,1,0.0,0.0,0.0,0.5799676898222941,0.5585585585585585,0.0,0.22933333333333333,0.5699658703071673,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005733333333333333
