Player ID,Date,Chase,MoM,H,H_2,F,F_2,R,B,4s,6s,SR,R_2,B_2,4s_2,6s_2,SR_2,Result Label,Rating,Wicket_0,Wicket_1,Wicket_3,Wicket_4,Wicket_5
169,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.04950495049504951,0.05291005291005291,0.07317073170731708,0.0,0.16666666666666669,0.008097165991902834,0.02132701421800948,0.0,0.0,0.037033332188924156,0,0.0433769815237005,0,1,0,0,0
188,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.07920792079207921,0.1146384479717813,0.07317073170731708,0.0,0.12306666056315105,0.06477732793522267,0.13744075829383887,0.0967741935483871,0.0,0.04596666653951009,0,0.10332517401565121,0,0,0,0,0
215,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.021164021164021163,0.0,0.0,0.0,0.1862348178137652,0.18483412322274884,0.1935483870967742,0.0,0.09828333536783855,0,0.13183862250015319,0,0,0,0,0
213,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.056105610561056105,0.05114638447971781,0.04878048780487805,0.0,0.1953999964396159,0.11336032388663968,0.09478672985781991,0.16129032258064516,0.0,0.11666666666666667,0,0.12330715405998129,0,1,0,0,0
238,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.04265402843601896,0.0,0.0,0.0,0,0.0,0,0,0,0,0
184,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.018957345971563982,0.0,0.0,0.0,0,0.05,0,0,1,0,0
74,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.07260726072607261,0.06701940035273368,0.07317073170731708,0.0,0.19296666463216147,0.0,0.0,0.0,0.0,0.0,0,0.053719582477733244,0,0,0,0,1
10,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.08250825082508251,0.12874779541446207,0.07317073170731708,0.0,0.11413333892822267,0.0,0.0,0.0,0.0,0.0,0,0.05946777566148109,0,1,0,0,0
75,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.15181518151815182,0.1693121693121693,0.14634146341463417,0.1,0.1596999994913737,0.0,0.0,0.0,0.0,0.0,0,0.10866612705507687,0,1,0,0,0
143,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.039603960396039604,0.04938271604938271,0.024390243902439025,0.0,0.14283332824707032,0.0,0.0,0.0,0.0,0.0,0,0.029865272200933775,0,0,0,0,0
100,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.033003300330033,0.04409171075837742,0.024390243902439025,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0251023102310231,0,0,0,0,0
247,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.11551155115511551,0.10405643738977072,0.0975609756097561,0.0,0.19773333231608073,0.0,0.0,0.0,0.0,0.0,0,0.10882408579332206,0,0,1,0,0
19,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.066006600660066,0.037037037037037035,0.0975609756097561,0.0,0.317433344523112,0.0,0.0,0.0,0.0,0.0,0,0.05096612062989288,0,1,0,0,0
139,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.03527336860670194,0.024390243902439025,0.0,0.1,0.04048582995951417,0.09241706161137442,0.03225806451612903,0.0,0.04273333231608073,0,0.09434246709501498,0,0,0,0,0
140,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003527336860670194,0.0,0.0,0.0,0.08502024291497975,0.17535545023696683,0.06451612903225806,0.0,0.04728333473205567,0,0.11022342006146667,0,1,0,0,0
141,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.056105610561056105,0.08465608465608465,0.04878048780487805,0.0,0.11803333282470704,0.06072874493927126,0.11848341232227488,0.0967741935483871,0.0,0.05,0,0.13430454884259976,0,0,0,0,0
4,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.039603960396039604,0.054673721340388004,0.024390243902439025,0.0,0.12900000254313151,0.0,0.011848341232227489,0.0,0.0,0.0,0,0.0796577723153747,0,0,0,0,0
137,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.033003300330033,0.019400352733686066,0.04878048780487805,0.0,0.303000005086263,0.004048582995951417,0.07819905213270142,0.0,0.0,0.005049999952316284,0,0.08055706840376778,0,0,0,0,0
176,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.132013201320132,0.15343915343915343,0.0975609756097561,0.0,0.15323333740234377,0.012145748987854251,0.023696682464454978,0.0,0.0,0.05,0,0.15395976527662555,0,0,0,0,0
158,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.06525573192239859,0.0,0.0,0.036033334732055666,0.05668016194331984,0.08056872037914692,0.03225806451612903,0.0,0.06861666361490885,0,0.12548678742793762,0,1,0,0,0
199,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.0627062706270627,0.08465608465608465,0.0,0.1,0.13193333943684896,0.07692307692307693,0.06161137440758294,0.06451612903225806,0.14285714285714285,0.12178333282470703,0,0.17654629336902108,0,0,1,0,0
159,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008818342151675485,0.0,0.0,0.0,0.09716599190283401,0.047393364928909956,0.12903225806451613,0.0,0.2,0,0.12101619433198381,0,0,0,0,0
74,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.26732673267326734,0.30687830687830686,0.2682926829268293,0.0,0.15516666412353516,0.0,0.0,0.0,0.0,0.0,0,0.23945621283314014,0,0,0,0,0
10,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.07260726072607261,0.10582010582010581,0.07317073170731708,0.0,0.12219999949137371,0.0,0.0,0.0,0.0,0.0,0,0.10265808250062143,0,0,0,0,0
75,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.0033003300330033004,0.021164021164021163,0.0,0.0,0.027766666412353518,0.0,0.0,0.0,0.0,0.0,0,0.05272673101928761,0,0,0,0,0
143,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.2838283828382838,0.18342151675485008,0.3170731707317073,0.0,0.2756333414713542,0.0,0.0,0.0,0.0,0.0,0,0.252814368108869,0,0,0,0,0
100,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.029982363315696647,0.024390243902439025,0.0,0.11763333638509116,0.0,0.0,0.0,0.0,0.0,0,0.06562588618439023,0,0,0,0,0
247,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.04620462046204621,0.04585537918871252,0.07317073170731708,0.0,0.17946666717529297,0.0,0.0,0.0,0.0,0.0,0,0.08503523433106175,0,0,0,0,0
19,2011-02-21,1,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.04585537918871252,0.0,0.0,0.0768999989827474,0.0,0.0,0.0,0.0,0.0,0,0.06501488612335507,0,0,0,0,0
139,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.06930693069306931,0.06172839506172839,0.07317073170731708,0.0,0.2,0.0,0.023696682464454978,0.0,0.0,0.0,0,0.10151485148514852,0,0,0,0,0
141,2011-03-10,1,0.0,1.0,0.0,0.0,0.0,0.5214521452145214,0.566137566137566,0.4634146341463415,0.0,0.1640666707356771,0.05263157894736842,0.05924170616113744,0.0967741935483871,0.0,0.08666666666666667,0,0.530619606974358,0,0,0,0,0
4,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.0033003300330033004,0.021164021164021163,0.0,0.0,0.027766666412353518,0.39271255060728744,0.3270142180094787,0.29032258064516125,0.14285714285714285,0.11713333129882814,0,0.3543825164138713,0,0,0,0,0
166,2011-03-10,1,0.0,1.0,0.0,0.0,0.0,0.36633663366336633,0.42328042328042326,0.3902439024390244,0.0,0.15416666666666667,0.048582995951417005,0.08530805687203792,0.06451612903225806,0.0,0.055550003051757814,0,0.41858949077612473,0,0,0,0,0
160,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.0429042904290429,0.08465608465608465,0.024390243902439025,0.0,0.09026666641235352,0.03643724696356275,0.12085308056872039,0.0,0.0,0.029399998982747397,0,0.10733407615575048,0,0,0,0,0
176,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.0165016501650165,0.012345679012345678,0.024390243902439025,0.0,0.23806666056315107,0.0,0.004739336492890996,0.0,0.0,0.0,0,0.06512215502395882,0,0,0,0,0
158,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.023102310231023104,0.04409171075837742,0.0,0.0,0.09333333333333334,0.020242914979757085,0.03317535545023697,0.0,0.0,0.05951666514078777,0,0.10763440762465795,0,0,1,0,0
159,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003527336860670194,0.0,0.0,0.0,0.08906882591093118,0.03554502369668247,0.16129032258064516,0.0,0.24443333943684897,0,0.11601467822920457,0,1,0,0,0
68,2011-03-10,1,0.0,1.0,0.0,0.0,0.0,0.37623762376237624,0.2980599647266314,0.36585365853658536,0.1,0.2248333231608073,0.004048582995951417,0.014218009478672987,0.0,0.0,0.027766666412353518,0,0.39498934457442675,0,0,0,0,0
192,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.0429042904290429,0.031746031746031744,0.024390243902439025,0.0,0.24073333740234376,0.08502024291497975,0.06161137440758294,0.12903225806451613,0.0,0.13460000356038412,0,0.14517717345525677,0,0,0,0,0
217,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.0033003300330033004,0.015873015873015872,0.0,0.0,0.037033332188924156,0.08502024291497975,0.2132701421800948,0.03225806451612903,0.0,0.03888333320617676,0,0.11296315104451464,0,0,0,0,0
180,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.14521452145214522,0.1728395061728395,0.0975609756097561,0.0,0.14963333129882814,0.020242914979757085,0.047393364928909956,0.03225806451612903,0.0,0.04166666666666667,0,0.168689705471814,0,0,0,0,1
215,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.066006600660066,0.10934744268077601,0.07317073170731708,0.0,0.10750000000000001,0.032388663967611336,0.03080568720379147,0.06451612903225806,0.0,0.1025499979654948,0,0.12202743520885655,0,0,0,0,0
29,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.0891089108910891,0.1111111111111111,0.04878048780487805,0.0,0.14283332824707032,0.2834008097165992,0.28909952606635075,0.22580645161290322,0.2857142857142857,0.09561666488647462,0,0.364333554322385,0,0,1,0,0
188,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.04950495049504951,0.029982363315696647,0.024390243902439025,0.0,0.2941000111897787,0.0,0.03317535545023697,0.0,0.0,0.0,0,0.08906496551438133,0,0,0,0,0
238,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.008818342151675485,0.0,0.0,0.26666666666666666,0.016194331983805668,0.016587677725118485,0.0,0.0,0.09523333231608073,0,0.10100545646581444,0,0,0,0,0
184,2011-03-10,1,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.010582010582010581,0.0,0.0,0.22220001220703126,0.0,0.0,0.0,0.0,0.0,0,0.06257392427551471,0,1,0,0,0
196,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.10231023102310231,0.1146384479717813,0.0975609756097561,0.0,0.15896666208902996,0.12955465587044535,0.15639810426540285,0.12903225806451613,0.0,0.08079999923706055,0,0.1659019207453747,0,0,0,0,0
49,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.019400352733686066,0.0,0.0,0.0,0.032388663967611336,0.08056872037914692,0.06451612903225806,0.0,0.03920000076293945,0,0.023260064788772024,0,0,0,0,0
115,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.19141914191419143,0.1728395061728395,0.24390243902439024,0.0,0.1972666676839193,0.03643724696356275,0.04976303317535545,0.06451612903225806,0.0,0.07141666412353516,0,0.16352972219153972,0,1,0,0,0
103,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.264026402640264,0.18342151675485008,0.24390243902439024,0.2,0.2563999938964844,0.27530364372469635,0.20379146919431282,0.3225806451612903,0.14285714285714285,0.13176666259765626,0,0.3833535323028843,0,0,0,0,0
44,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.010582010582010581,0.0,0.0,0.0,0.10121457489878542,0.13981042654028436,0.0967741935483871,0.0,0.07061666488647461,0,0.09690945240244692,0,0,1,0,0
11,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001763668430335097,0.0,0.0,0.0,0.016194331983805668,0.028436018957345974,0.0,0.0,0.055550003051757814,0,0.037169282434440336,0,1,0,0,0
139,2011-03-03,0,1.0,1.0,0.0,0.0,0.0,0.5181518151815182,0.7248677248677249,0.4878048780487805,0.0,0.12729999542236328,0.0931174089068826,0.1090047393364929,0.06451612903225806,0.0,0.08333333333333334,0,0.581047956793216,0,0,0,0,0
161,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0627062706270627,0.09347442680776014,0.07317073170731708,0.0,0.11946666717529297,0.04453441295546559,0.09478672985781991,0.0,0.0,0.04583333333333334,0,0.07754797851539919,0,1,0,0,0
141,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.026402640264026403,0.01763668430335097,0.024390243902439025,0.0,0.26666666666666666,0.0931174089068826,0.13507109004739337,0.0967741935483871,0.0,0.0672499974568685,0,0.11367278438148934,0,0,0,0,0
4,2011-03-03,0,0.0,1.0,0.0,0.0,0.0,0.3564356435643564,0.42857142857142855,0.3170731707317073,0.0,0.14813332875569662,0.08906882591093118,0.06635071090047394,0.0967741935483871,0.14285714285714285,0.1309499994913737,0,0.4160393785564073,0,1,0,0,0
160,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.15181518151815182,0.20282186948853614,0.17073170731707318,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0,0.10827062706270627,0,1,0,0,0
176,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003527336860670194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
158,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.023102310231023104,0.02821869488536155,0.024390243902439025,0.0,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0,0.01835911716171617,0,0,0,0,0
199,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.02292768959435626,0.024390243902439025,0.0,0.1025333340962728,0.0,0.0,0.0,0.0,0.0,0,0.010778924103853333,0,1,0,0,0
159,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.025,0,0,1,0,0
68,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.1551155115511551,0.1164021164021164,0.1951219512195122,0.1,0.23736666361490888,0.008097165991902834,0.03080568720379147,0.0,0.0,0.0256333335240682,0,0.11819387423722522,0,1,0,0,0
235,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.0429042904290429,0.031746031746031744,0.07317073170731708,0.0,0.24073333740234376,0.008097165991902834,0.014218009478672987,0.0,0.0,0.055550003051757814,0,0.04014526960147354,0,0,0,0,0
192,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.0165016501650165,0.026455026455026454,0.024390243902439025,0.0,0.11110000610351563,0.3805668016194332,0.3696682464454977,0.3225806451612903,0.0,0.10041666666666667,0,0.28112066634066746,0,1,0,0,0
217,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.31683168316831684,0.2716049382716049,0.2682926829268293,0.1,0.2077666727701823,0.032388663967611336,0.03554502369668247,0.03225806451612903,0.0,0.08888333638509115,0,0.2489039931324788,0,1,0,0,0
213,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.08250825082508251,0.06172839506172839,0.0975609756097561,0.1,0.23806666056315107,0.0,0.0,0.0,0.0,0.0,0,0.06132677548600502,0,0,0,0,0
29,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.21122112211221122,0.16049382716049382,0.17073170731707318,0.2,0.2343999989827474,0.008097165991902834,0.016587677725118485,0.0,0.0,0.04761666615804037,0,0.20775305164999167,0,0,1,0,0
188,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.012345679012345678,0.0,0.0,0.19046666463216147,0.012145748987854251,0.018957345971563982,0.0,0.0,0.0625,0,0.04653744835338964,0,0,0,0,0
215,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.023102310231023104,0.02292768959435626,0.024390243902439025,0.0,0.17946666717529297,0.0,0.0,0.0,0.0,0.0,0,0.018863617169345565,0,0,0,0,0
238,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.0858085808580858,0.08112874779541446,0.0975609756097561,0.0,0.1884000015258789,0.0,0.0,0.0,0.0,0.0,0,0.06289200662354824,0,0,0,0,0
184,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.01763668430335097,0.024390243902439025,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.01686138613861386,0,0,0,0,0
74,2011-03-17,0,1.0,1.0,0.0,0.0,0.0,0.4389438943894389,0.5802469135802468,0.43902439024390244,0.0,0.1347333272298177,0.08502024291497975,0.15165876777251186,0.12903225806451613,0.0,0.0546833356221517,0,0.5196161460558727,0,0,0,0,0
10,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.15181518151815182,0.16225749559082892,0.17073170731707318,0.0,0.16666666666666669,0.2631578947368421,0.41943127962085314,0.25806451612903225,0.0,0.061200002034505215,0,0.3188991534090133,0,0,0,0,0
75,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.0297029702970297,0.07407407407407407,0.024390243902439025,0.0,0.07140000025431316,0.10121457489878542,0.12322274881516589,0.12903225806451613,0.0,0.08011666615804038,0,0.09391503163325589,0,0,0,0,0
143,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.1551155115511551,0.2310405643738977,0.1951219512195122,0.0,0.11956666310628256,0.17813765182186236,0.15639810426540285,0.16129032258064516,0.14285714285714285,0.11110000610351563,0,0.2617372143992592,0,0,0,0,0
100,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.23432343234323433,0.30687830687830686,0.17073170731707318,0.0,0.1359999974568685,0.0,0.0,0.0,0.0,0.0,0,0.16606640260211705,0,0,0,0,0
247,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.036303630363036306,0.06172839506172839,0.0,0.0,0.10473333358764648,0.0,0.0,0.0,0.0,0.0,0,0.02698354125794011,0,1,0,0,0
19,2011-03-17,0,0.0,0.0,0.0,0.0,0.0,0.033003300330033,0.02821869488536155,0.04878048780487805,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0,0.026227310231023097,0,0,0,0,0
55,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0429042904290429,0.029982363315696647,0.024390243902439025,0.0,0.2549000040690104,0.08502024291497975,0.17535545023696683,0.0967741935483871,0.0,0.04728333473205567,0,0.09407992342283185,0,0,0,0,0
201,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.023102310231023104,0.06701940035273368,0.024390243902439025,0.0,0.06140000025431316,0.10931174089068826,0.13507109004739337,0.16129032258064516,0.0,0.07893333435058594,0,0.09479483580427144,0,0,0,0,0
3,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.27722772277227725,0.2328042328042328,0.24390243902439024,0.2,0.21210000356038414,0.06072874493927126,0.03317535545023697,0.0967741935483871,0.0,0.17856666564941406,0,0.24242952743623092,0,0,0,0,0
194,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.036303630363036306,0.14991181657848324,0.024390243902439025,0.0,0.043133331934611004,0.10526315789473684,0.14928909952606637,0.12903225806451613,0.14285714285714285,0.068766663869222,0,0.1007752517174987,0,0,0,0,0
157,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.07590759075907591,0.0564373897707231,0.07317073170731708,0.0,0.2395666758219401,0.06477732793522267,0.19194312796208532,0.06451612903225806,0.0,0.03291666666666667,0,0.10256669322333811,0,1,0,0,0
80,2011-03-03,0,1.0,0.0,1.0,0.0,0.0,0.2079207920792079,0.12698412698412698,0.14634146341463417,0.1,0.2916666666666667,0.41700404858299595,0.2796208530805687,0.3870967741935484,0.5714285714285714,0.14546666463216146,0,0.6190043884330252,0,0,0,0,1
193,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0033003300330033004,0.010582010582010581,0.0,0.0,0.055533332824707037,0.17408906882591094,0.15165876777251186,0.25806451612903225,0.0,0.11196666717529298,0,0.15168507920123997,0,1,0,0,0
121,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.052805280528052806,0.059964726631393295,0.07317073170731708,0.0,0.15683333079020184,0.0,0.0,0.0,0.0,0.0,0,0.03931619633148999,0,0,0,0,0
216,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.09570957095709572,0.09523809523809523,0.07317073170731708,0.1,0.17900000254313153,0.0,0.0,0.0,0.0,0.0,2,0.11968169970811397,0,0,0,0,0
107,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.026402640264026403,0.037037037037037035,0.024390243902439025,0.0,0.12696666717529298,0.04453441295546559,0.04028436018957346,0.06451612903225806,0.0,0.10783332824707031,0,0.053177937184979845,0,0,0,0,0
5,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.19471947194719472,0.20458553791887124,0.21951219512195122,0.0,0.16953333536783854,0.08906882591093118,0.10189573459715641,0.0967741935483871,0.0,0.08526666641235352,0,0.20247380852739102,0,0,0,0,0
231,2011-03-03,1,0.0,0.0,0.0,0.0,0.0,0.08250825082508251,0.08818342151675485,0.0975609756097561,0.0,0.16666666666666669,0.10526315789473684,0.12322274881516589,0.12903225806451613,0.0,0.08333333333333334,0,0.18518998610387352,0,1,0,0,0
78,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.07590759075907591,0.08641975308641975,0.04878048780487805,0.1,0.15643333435058596,0.024291497975708502,0.04265402843601896,0.0,0.0,0.055550003051757814,0,0.07331911217538424,0,1,0,0,0
61,2011-03-03,0,0.0,0.0,0.0,0.0,0.0,0.04620462046204621,0.021164021164021163,0.07317073170731708,0.0,0.38886667887369797,0.06072874493927126,0.08056872037914692,0.06451612903225806,0.0,0.07351666768391928,0,0.10678910597928648,0,0,0,0,0
